     0   -0.2749473752E-01
     1   -0.2648018514E-01
     2   -0.2547888346E-01
     3   -0.2449092049E-01
     4   -0.2351640707E-01
     5   -0.2255547373E-01
     6   -0.2160826841E-01
     7   -0.2067495522E-01
     8   -0.1975571387E-01
     9   -0.1885074006E-01
    10   -0.1796024631E-01
    11   -0.1708446344E-01
    12   -0.1622364231E-01
    13   -0.1537805590E-01
    14   -0.1454800150E-01
    15   -0.1373380294E-01
    16   -0.1293581295E-01
    17   -0.1215441549E-01
    18   -0.1139002823E-01
    19   -0.1064310498E-01
    20   -0.9914138395E-02
    21   -0.9203662757E-02
    22   -0.8512256996E-02
    23   -0.7840547950E-02
    24   -0.7189213878E-02
    25   -0.6558988231E-02
    26   -0.5950663665E-02
    27   -0.5365096257E-02
    28   -0.4803209816E-02
    29   -0.4266000160E-02
    30   -0.3754539078E-02
    31   -0.3269977582E-02
    32   -0.2813547810E-02
    33   -0.2386562589E-02
    34   -0.1990411175E-02
    35   -0.1626548925E-02
    36   -0.1296477499E-02
    37   -0.1001710302E-02
    38   -0.7437143780E-03
    39   -0.5238126727E-03
    40   -0.3430150552E-03
    41   -0.2017198348E-03
    42   -0.9921730044E-04
    43   -0.3296980442E-04
